MainID,St_name,Dist,DistName,StartTime,EndTime,Side,from,to,miles,section,oneway,week1,week2,week3,week4,week5,sunday,monday,tuesday,wednesday,thursday,friday,saturday,everyday,yearround,northendpilot,timestamp,parent,losta,hista
1795,Millet St,7,South Dorchester,08:00,12:00,Odd,Talbot Ave,Southern Ave,9.79166666666667E-02,,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,MILLE1,2066,2583
1796,Millet St,7,South Dorchester,08:00,12:00,Even,Talbot Ave,Southern Ave,9.79166666666667E-02,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,MILLE1,2066,2583
1797,Millmont St,10R,Roxbury,08:00,12:00,Odd,Highland Ave,Lambert Ave,0.142045454545455,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MILLM1,0,750
1798,Millmont St,10R,Roxbury,08:00,12:00,Even,Highland Ave,Lambert Ave,0.142045454545455,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MILLM1,0,750
1799,Mills St,10R,Roxbury,12:00,16:00,Odd,Rockland St,Dale St,8.61742424242424E-02,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/29/2012 10:06:53 AM,MILLS1,0,455
1800,Milton Ave,7,South Dorchester,08:00,12:00,Odd,Woodrow Ave,Norfolk St,7.08333333333333E-02,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MILTO2,0,374
1801,Milton Ave,7,South Dorchester,08:00,12:00,Even,Woodrow Ave,Norfolk St,7.08333333333333E-02,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MILTO2,0,374
1802,Minton St,2,Jamaica Plain,08:00,12:00,Even,Amory St,Brookside Ave,8.84469696969697E-02,,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MINTO1,0,467
1803,Minton St,2,Jamaica Plain,08:00,12:00,Odd,Amory St,Brookside Ave,8.84469696969697E-02,,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MINTO1,0,467
1804,Mission St,10M,Mission Hill,12:00,16:00,Even,Stockwell St,Huntington Ave,7.97348484848485E-02,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,4/22/2026 8:55:34 AM,MISSI1,0,421
1805,Mission St,10M,Mission Hill,12:00,16:00,Odd,Stockwell St,Huntington Ave,7.97348484848485E-02,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4/22/2026 8:55:29 AM,MISSI1,0,421
1806,Mitchell St,5,South Boston,13:00,17:00,Odd,West Ninth St,Old Colony Ave,8.63636363636364E-02,,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,MITCH1,0,456
1807,Monks St,5,South Boston,09:00,13:00,Odd,East Sixth St,East Seventh St,5.68181818181818E-02,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MONKS1,0,300
1808,Monmouth St,9,East Boston,12:00,16:00,Odd,Meridian St,Brooks St,0.177272727272727,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MONMO1,0,936
1809,Monmouth St,9,East Boston,12:00,16:00,Even,Meridian St,Brooks St,0.177272727272727,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MONMO1,0,936
1810,Priesing St,2,Jamaica Plain,12:00,16:00,Even,Mozart St,Chestnut Ave,0.134469696969697,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,4/23/2019 11:22:51 AM,PRIES1,0,710
1811,Monsignor Albert A Jacobbe Rd,9,East Boston,12:00,16:00,Even,Clipper Ship Ln,Dead End,3.27651515151515E-02,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,MONSI6,0,173
1812,Monsignor Albert A Jacobbe Rd,9,East Boston,12:00,16:00,Odd,Clipper Ship Ln,Dead End,3.27651515151515E-02,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,MONSI6,0,173
1813,Monson St,7,South Dorchester,12:00,16:00,Even,Temple St,Sturbridge St,0.105681818181818,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,MONSO1,0,558
1814,Monson St,7,South Dorchester,12:00,16:00,Odd,Temple St,Sturbridge St,0.105681818181818,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,MONSO1,0,558
1815,Montebello Rd,2,Jamaica Plain,08:00,12:00,Odd,Brookside Ave,Walnut Ave,0.325,,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MONTE1,0,1716
1816,Montebello Rd,2,Jamaica Plain,08:00,12:00,Even,Brookside Ave,Walnut Ave,0.325,,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MONTE1,0,1716
1817,Montello St,3,North Dorchester,08:00,12:00,Even,Arcadia St,Robinson St,7.46212121212121E-02,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,6/13/2013 3:26:12 PM,MONTE2,0,394
1818,Montello St,3,North Dorchester,08:00,12:00,Odd,Arcadia St,Robinson St,7.46212121212121E-02,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,6/13/2013 3:26:04 PM,MONTE2,0,394
1819,Montfern Ave,4,Allston/Brighton,08:00,12:00,Even,Washington St,Faneuil St,0.159469696969697,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MONTF1,0,842
1820,Montfern Ave,4,Allston/Brighton,08:00,12:00,Odd,Washington St,Faneuil St,0.159469696969697,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MONTF1,0,842
1821,Montgomery St,1S,South End,12:00,16:00,Even,Clarendon St,West Canton St,0.184848484848485,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,2/14/2012 8:36:32 AM,MONTG1,0,976
1822,Montgomery St,1S,South End,12:00,16:00,Odd,Clarendon St,West Canton St,0.184848484848485,,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,2/14/2012 8:36:32 AM,MONTG1,0,976
1823,Montrose St,10R,Roxbury,08:00,12:00,Even,Warren St,Moreland St,0.157954545454545,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1/7/2025 8:59:25 AM,MONTR1,0,834
1824,Montrose St,10R,Roxbury,08:00,12:00,Odd,Warren St,Moreland St,0.157954545454545,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,1/7/2025 8:58:14 AM,MONTR1,0,834
1825,Monument Ave,1C,Charlestown,12:00,16:00,Even,Main St,Monument Sq,0.161174242424242,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,11/17/2023 4:09:45 PM,MONUM1,0,851
1826,Monument Ave,1C,Charlestown,12:00,16:00,Odd,Main St,Monument Sq,0.161174242424242,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,11/17/2023 4:09:39 PM,MONUM1,0,851
1827,Monument Ct,1C,Charlestown,12:00,16:00,Even,Winthrop St,Dead End,0.05,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,11/17/2023 4:09:32 PM,MONUM2,0,264
1828,Monument Ct,1C,Charlestown,12:00,16:00,Odd,Winthrop St,Dead End,0.05,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,11/17/2023 4:09:25 PM,MONUM2,0,264
1829,Monument Sq,1C,Charlestown,12:00,16:00,Odd,Monument St,High St,0.132575757575758,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,11/17/2023 4:09:13 PM,MONUM3,450,1150
1830,Potosi St,3,North Dorchester,08:00,12:00,Even,Percival St,Mount Ida Rd,7.31060606060606E-02,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,POTOS1,0,386
1831,Monument Sq,1C,Charlestown,12:00,16:00,Even,High St,Monument Ave,0.040719696969697,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,11/17/2023 4:09:06 PM,MONUM3,1150,1365
1832,Monument St,1C,Charlestown,12:00,16:00,Even,Monument Sq,Bunker Hill St,8.37121212121212E-02,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,11/17/2023 4:08:57 PM,MONUM4,0,442
1833,Parsons St,4,Allston/Brighton,12:00,16:00,Even,Washington St,Faneuil St,0.480871212121212,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,PARSO1,0,2539
1834,New St,9,East Boston,08:00,12:00,Odd,Sumner St,Maverick St,9.65909090909091E-02,,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,NEW S1,0,510
1835,Monument St,1C,Charlestown,12:00,16:00,Odd,Monument Sq,Bunker Hill St,8.37121212121212E-02,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,11/17/2023 4:08:39 PM,MONUM4,0,442
1836,Monument St,1C,Charlestown,12:00,16:00,Even,Bunker Hill St,Medford St,0.121780303030303,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,11/17/2023 4:08:31 PM,MONUM4,442,1085
1837,Monument St,1C,Charlestown,12:00,16:00,Odd,Bunker Hill St,Medford St,0.121780303030303,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,11/17/2023 4:08:22 PM,MONUM4,442,1085
1838,Moore St,9,East Boston,12:00,16:00,Even,Saratoga St,Dead End,0.23125,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,MOORE1,766,1987
1839,Moore St,9,East Boston,12:00,16:00,Odd,Saratoga St,Dead End,0.23125,,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,MOORE1,766,1987
1840,Moraine St,2,Jamaica Plain,12:00,16:00,Odd,Centre St,Jamaicaway,0.280871212121212,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MORAI1,0,1483
1841,Moraine St,2,Jamaica Plain,12:00,16:00,Even,Centre St,Jamaicaway,0.280871212121212,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MORAI1,0,1483
1842,Moreland St,10R,Roxbury,08:00,12:00,Even,Warren St,Blue Hill Ave,0.40625,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MOREL1,0,2145
1843,Moreland St,10R,Roxbury,08:00,12:00,Odd,Warren St,Blue Hill Ave,0.40625,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MOREL1,0,2145
1844,Polk St,1C,Charlestown,08:00,12:00,Odd,Bunker Hill St,Medford St,0.128977272727273,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,4/26/2019 1:57:50 PM,POLK 1,0,681
1845,Morrill St,3,North Dorchester,12:00,16:00,Even,Pleasant St,Bakersfield St,8.33333333333333E-02,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,MORRI1,0,440
1846,Morrill St,3,North Dorchester,12:00,16:00,Odd,Pleasant St,Bakersfield St,8.33333333333333E-02,,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,MORRI1,0,440
1847,Price Rd,4,Allston/Brighton,08:00,12:00,Even,Glenville Ave,Long Ave,5.79545454545455E-02,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,PRICE1,0,306
1848,Porter St,9,East Boston,08:00,12:00,Odd,Havre St,Chelsea St,0.135227272727273,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,PORTE2,0,489
1849,Morris St,9,East Boston,12:00,16:00,Even,Marion St,Putnam St,0.226893939393939,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MORRI2,0,1198
1850,Morris St,9,East Boston,12:00,16:00,Odd,Marion St,Putnam St,0.226893939393939,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MORRI2,0,1198
1851,Morse St,3,North Dorchester,12:00,16:00,Even,Washington St,Ronald St,6.96969696969697E-02,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,6/13/2013 4:04:44 PM,MORSE1,0,368
1852,Morse St,3,North Dorchester,12:00,16:00,Odd,Washington St,Ronald St,6.96969696969697E-02,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,6/13/2013 4:04:38 PM,MORSE1,0,368
1853,Morton St,99,DCR,08:00,12:00,Even,South St,American Legion Hwy,1.31742424242424,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MORTO1,0,6956
1854,Morton St,99,DCR,08:00,12:00,Odd,Washington St,Blue Hill Ave,1.80189393939394,,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2/29/2012 10:06:53 AM,MORTO1,625,10139
1855,Moseley St,3,North Dorchester,08:00,12:00,Even,Crescent Ave,Sydney St,0.158143939393939,,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,6/30/2014 8:43:31 AM,MOSEL1,0,835
1856,Moseley St,3,North Dorchester,08:00,12:00,Odd,Crescent Ave,Sydney St,0.158143939393939,,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,6/30/2014 8:43:25 AM,MOSEL1,0,835
1857,Moulton St,1C,Charlestown,08:00,12:00,Even,Bunker Hill St,Vine St,0.03219697,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,4/1/2014 9:49:46 AM,MOULT1,0,170
1858,Moulton St,1C,Charlestown,08:00,12:00,Odd,Bunker Hill St,Vine St,0.03219697,,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,4/1/2014 9:49:59 AM,MOULT1,0,170
1859,Moultrie St,7,South Dorchester,08:00,12:00,Even,Allston St,Washington St,0.263825757575758,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MOULT2,0,1393
1860,Moultrie St,7,South Dorchester,08:00,12:00,Odd,Allston St,Washington St,0.263825757575758,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MOULT2,0,1393
1861,Mountain Ave,7,South Dorchester,08:00,12:00,Odd,Woodrow Ave,Ballou Ave,0.233143939393939,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MOUNT10,0,1231
1862,Mountain Ave,7,South Dorchester,08:00,12:00,Even,Woodrow Ave,Ballou Ave,0.233143939393939,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MOUNT10,0,1231
1863,Mount Bowdoin Ter,3,North Dorchester,12:00,16:00,Even,Eldon St,Mallon Rd,0.172537878787879,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MOUNT2,0,911
1864,Mount Bowdoin Ter,3,North Dorchester,12:00,16:00,Odd,Eldon St,Mallon Rd,0.172537878787879,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MOUNT2,0,911
1865,Mozart St,2,Jamaica Plain,12:00,16:00,Odd,Centre St,Lamartine St,0.254924242424242,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,4/11/2016 8:52:44 AM,MOZAR1,0,1346
1866,Mozart St,2,Jamaica Plain,12:00,16:00,Even,Centre St,Lamartine St,0.254924242424242,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,4/11/2016 8:52:49 AM,MOZAR1,0,1346
1867,Monsignor Patrick J Lydon Way,7,South Dorchester,08:00,12:00,Odd,Dorchester Ave,Adams St,0.40625,,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MSGLY1,0,2145
1868,Monsignor Patrick J Lydon Way,7,South Dorchester,08:00,12:00,Even,Dorchester Ave,Adams St,0.40625,,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MSGLY1,0,2145
1869,Paxton St,7,South Dorchester,12:00,16:00,Even,Blue Hill Ave,Harvard St,5.54924242424242E-02,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,PAXTO1,0,293
1870,New St,9,East Boston,08:00,12:00,Even,Sumner St,Maverick St,9.65909090909091E-02,,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,NEW S1,0,510
1871,Nightingale St,3,North Dorchester,12:00,16:00,Odd,Bernard St,Talbot Ave,0.289772727272727,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,NIGHT1,0,1530
1872,Mt Everett St,3,North Dorchester,12:00,16:00,Odd,Quincy St,Hamilton St,0.149621212121212,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,6/13/2013 3:35:52 PM,MT EV1,0,790
1873,Mt Everett St,3,North Dorchester,12:00,16:00,Even,Quincy St,Hamilton St,0.149621212121212,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,6/13/2013 3:35:42 PM,MT EV1,0,790
1874,Mount Ida Rd,3,North Dorchester,08:00,12:00,Odd,Bowdoin St,Robinson St,0.371590909090909,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,MT ID1,0,1962
1875,Mount Ida Rd,3,North Dorchester,08:00,12:00,Even,Bowdoin St,Robinson St,0.371590909090909,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,MT ID1,0,1962
1876,Mt Hood Rd,4,Allston/Brighton,08:00,12:00,Even,Corey Rd,Commonwealth Ave,0.138825757575758,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MT HO1,0,733
1877,Mt Hood Rd,4,Allston/Brighton,08:00,12:00,Odd,Corey Rd,Commonwealth Ave,0.138825757575758,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MT HO1,0,733
1878,Mt Pleasant Ave,10R,Roxbury,08:00,12:00,Even,Dudley St,Dudley St,0.409280303030303,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MT PL1,0,2161
1879,Mt Pleasant Ave,10R,Roxbury,08:00,12:00,Odd,Dudley St,Dudley St,0.409280303030303,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MT PL1,0,2161
1880,Mt Vernon St,1H,Beacon Hill,08:00,12:00,Odd,Joy St,Charles St,0.270833333333333,,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,4/2/2014 1:30:58 PM,MT VE2,196,1626
1881,Mt Vernon St,1H,Beacon Hill,08:00,12:00,Even,Joy St,Charles St,0.270833333333333,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,2/14/2012 8:36:32 AM,MT VE2,196,1626
1882,Mt Vernon St,1H,Beacon Hill,08:00,12:00,Odd,River St,Dead End,0.103219696969697,,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,3/31/2014 2:47:33 PM,MT VE2,1746,2291
1883,Mt Vernon St,1H,Beacon Hill,08:00,12:00,Even,River St,Dead End,0.103219696969697,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,2/14/2012 8:36:32 AM,MT VE2,1746,2291
1884,Nira Ave,2,Jamaica Plain,12:00,16:00,Even,Day St,Grotto Glen Rd,0.123295454545455,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,12/2/2022 10:13:26 AM,NIRA 1,0,651
1885,Mt Vernon St,1C,Charlestown,12:00,16:00,Even,Dead End,Lowney Way,0.130871212121212,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MT VE6,0,691
1886,Mt Vernon St,1C,Charlestown,12:00,16:00,Odd,Dead End,Lowney Way,0.130871212121212,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MT VE6,0,691
1887,Mulvey St,7,South Dorchester,08:00,12:00,Even,Walk Hill St,Mattapan St,5.17045454545455E-02,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MULVE1,0,273
1888,Mulvey St,7,South Dorchester,08:00,12:00,Odd,Walk Hill St,Mattapan St,5.17045454545455E-02,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,MULVE1,0,273
1889,Munroe St,10R,Roxbury,12:00,16:00,Even,Humboldt Ave,Walnut Ave,0.216098484848485,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,MUNRO1,0,1141
1890,Munroe St,10R,Roxbury,12:00,16:00,Odd,Humboldt Ave,Walnut Ave,0.216098484848485,,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,MUNRO1,0,1141
1891,Murray Hill Rd,2,Jamaica Plain,08:00,12:00,Even,Washington St,Florence St,0.155113636363636,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,MURRA2,0,819
1892,Murray Hill Rd,2,Jamaica Plain,08:00,12:00,Odd,Washington St,Florence St,0.155113636363636,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,MURRA2,0,819
1893,Mystic St,1C,Charlestown,08:00,12:00,Even,Bunker Hill St,Medford St,0.134659090909091,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,MYSTI3,0,711
1894,Mystic St,1C,Charlestown,08:00,12:00,Odd,Bunker Hill St,Medford St,0.134659090909091,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,MYSTI3,0,711
1895,N St,5,South Boston,09:00,13:00,Even,East Broadway,Columbia Rd,0.334090909090909,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,N ST 1,605,2369
1896,N St,5,South Boston,09:00,13:00,Odd,East Broadway,Columbia Rd,0.334090909090909,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,N ST 1,605,2369
1897,Sherman St,10R,Roxbury,12:00,16:00,Odd,Rockland St,Dale St,8.73106060606061E-02,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/29/2012 10:06:53 AM,SHERM1,0,461
1898,Laurel St,10R,Roxbury,12:00,16:00,Even,Catawba St,Humboldt Ave,0.065530303030303,,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,2/29/2012 10:06:53 AM,LAURE2,237,583
1899,Nira Ave,2,Jamaica Plain,12:00,16:00,Odd,Day St,Grotto Glen Rd,0.123295454545455,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,12/2/2022 10:13:20 AM,NIRA 1,0,651
1900,Hillsboro Rd,7,South Dorchester,08:00,12:00,Odd,Wellington Hill St,Ormond St,0.123106060606061,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,HILLS1,370,1020
1901,Patterson Way,5,South Boston,13:00,17:00,Odd,Old Colony Ave,East Eighth St,0.188068181818182,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,PATTE3,0,993
1902,Patterson Way,5,South Boston,13:00,17:00,Even,Old Colony Ave,East Eighth St,0.188068181818182,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,PATTE3,0,993
1904,Peter Parley Rd,2,Jamaica Plain,08:00,12:00,Odd,Washington St,Sigourney St,0.260227272727273,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,PETER1,0,1374
1905,Perrin St,10R,Roxbury,08:00,12:00,Odd,Moreland St,Waverly St,0.21155303030303,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,PERRI1,0,1117
1906,Pearl St,1C,Charlestown,08:00,12:00,Odd,Bunker Hill St,Medford St,0.132575757575758,,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2/14/2012 8:36:32 AM,PEARL1,800,1500
1907,Northampton St,1S,South End,08:00,12:00,Odd,Albany St,Dead End,0.700757575757576,,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,2/29/2012 10:06:53 AM,NORTH11,0,3700
1908,Normandy St,3,North Dorchester,12:00,16:00,Even,Lawrence Ave,Geneva Ave,0.342045454545455,,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,2/29/2012 10:06:53 AM,NORMA2,0,1806
1909,Pearl St,3,North Dorchester,12:00,16:00,Even,Dorchester Ave,Pleasant St,0.160416666666667,,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,2/14/2012 8:36:32 AM,PEARL2,0,847
1910,Normandy St,3,North Dorchester,12:00,16:00,Odd,Lawrence Ave,Geneva Ave,0.342045454545455,,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2/29/2012 10:06:53 AM,NORMA2,0,1806
1911,Paxton St,7,South Dorchester,12:00,16:00,Odd,Blue Hill Ave,Harvard St,5.54924242424242E-02,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,PAXTO1,0,293
1912,Northampton St,1S,South End,08:00,12:00,Even,Albany St,Dead End,0.700757575757576,,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,2/29/2012 10:06:53 AM,NORTH11,0,3700
1913,North Washington St,1C,Charlestown,00:01,07:00,Bridge,Causeway St,Constitution Rd,0.299621212121212,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,2/14/2012 8:36:32 AM,NORTH10,1262,2844
1914,Newbury St,10F,Fenway/Kenmore,00:01,07:00,,Kenmore St,Brookline Ave,0.13125,,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,2/29/2012 10:06:53 AM,NEWBU3,565,1258
1915,Pleasant St,1C,Charlestown,08:00,12:00,Even,Main St,Monument Sq,0.153219696969697,,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,2/14/2012 8:36:32 AM,PLEAS4,0,809
1916,Pinckney St,1H,Beacon Hill,08:00,12:00,Odd,Charles St,David G Mugar Way,8.14393939393939E-02,,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,3/31/2014 2:48:23 PM,PINCK1,1528,1958
1917,Prince St,1N,North End,08:00,12:00,Odd,Hanover St,Commercial St,0.296401515151515,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2/14/2012 8:36:32 AM,PRINC2,159,1724
1918,Pratt St,4,Allston/Brighton,08:00,12:00,Even,Linden St,Ashford St,0.213825757575758,,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,2/14/2012 8:36:32 AM,PRATT1,0,1129
